개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3230000,202632300000801640,서울특별시 송파구청,서울특별시 송파구 양재대로 1233,서울특별시 송파구 방이동 89-28,교통단속,3,200,,30,202506,02-2147-4657,37.51562,127.13037,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:45
3230000,202632300000801641,서울특별시 송파구청,,서울특별시 송파구 오금동 78-3 미도빌딩 주변,교통단속,3,200,,30,202512,02-2147-4657,37.50465,127.13514,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:45
3230000,202632300000801642,서울특별시 송파구청,,서울특별시 송파구 오금동 17-19 방이역1번출구 주변,교통단속,3,200,,30,201912,02-2147-4657,37.50933,127.12667,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:45
3230000,202632300000801643,서울특별시 송파구청,,서울특별시 송파구 오금동 133-24 덕산빌딩 주변,교통단속,3,200,,30,201501,02-2147-4657,37.5022,127.14048,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801644,서울특별시 송파구청,,서울특별시 송파구 오금동 151-2 오주중정문 주변,교통단속,3,200,,30,201501,02-2147-4657,37.50055,127.13682,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801645,서울특별시 송파구청,,"서울특별시 송파구 오금동 42-12 오금현대2,3,4차A입구 주변",교통단속,3,200,,30,201701,02-2147-4657,37.50775,127.12786,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801646,서울특별시 송파구청,,서울특별시 송파구 오금동 4-13 올림픽선수기자촌A교차로 주변,교통단속,3,200,,30,201801,02-2147-4657,37.50871,127.13342,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801647,서울특별시 송파구청,,서울특별시 송파구 오금동 7,교통단속,4,200,,30,202311,02-2147-4657,37.50891,127.13246,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801648,서울특별시 송파구청,,서울특별시 송파구 오금동 108,교통단속,1,200,,30,202311,02-2147-4657,37.5043,127.14028,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801649,서울특별시 송파구청,,서울특별시 송파구 오금동 162,교통단속,1,200,,30,202312,02-2147-4657,37.49837,127.13754,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801650,서울특별시 송파구청,서울특별시 송파구 문정로 217,서울특별시 송파구 오금동 158-9,교통단속,2,200,,30,202406,02-2147-4657,37.49769,127.14045,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801651,서울특별시 송파구청,서울특별시 송파구 동남로 342,서울특별시 송파구 오금동 619,교통단속,3,200,,30,202506,02-2147-4657,37.50663,127.14055,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801652,서울특별시 송파구청,서울특별시 송파구 동남로29길 7,서울특별시 송파구 오금동 122,교통단속,4,200,,30,202509,02-2147-4657,37.50497,127.13801,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801653,서울특별시 송파구청,,서울특별시 송파구 송파1동 59 송파동 59 주변,교통단속,3,200,,30,201501,02-2147-4657,37.51124,127.10958,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801654,서울특별시 송파구청,,서울특별시 송파구 송파1동 20-4 원윤빌딩 주변,교통단속,3,300,,30,202212,02-2147-4657,37.50696,127.10943,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801655,서울특별시 송파구청,서울특별시 송파구 송파대로 450,서울특별시 송파구 송파동 15-6,교통단속,3,200,,30,202506,02-2147-4657,37.50673,127.10599,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801656,서울특별시 송파구청,,서울특별시 송파구 송파2동 147-6 삼성A/S센터 송파점 주변,교통단속,3,200,,30,201601,02-2147-4657,37.50709,127.11795,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801657,서울특별시 송파구청,,서울특별시 송파구 송파2동 103-27 동우빌딩 주변,교통단속,3,200,,30,202307,02-2147-4657,37.50352,127.11361,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801658,서울특별시 송파구청,서울특별시 송파구 송파대로38길 8,서울특별시 송파구 송파2동 99-2,교통단속,1,200,,30,202311,02-2147-4657,37.50093,127.11244,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801659,서울특별시 송파구청,,서울특별시 송파구 송파2동 191,교통단속,1,200,,30,201701,02-2147-4657,37.49983,127.11271,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801660,서울특별시 송파구청,,서울특별시 송파구 석촌동 10-6 삼학사로 현빌딩 주변,교통단속,3,200,,30,201912,02-2147-4657,37.50404,127.09723,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801661,서울특별시 송파구청,,서울특별시 송파구 석촌동 14-12 석촌지하차도(석촌주유소 주변),교통단속,3,200,,30,201901,02-2147-4657,37.50272,127.09867,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801662,서울특별시 송파구청,,서울특별시 송파구 석촌동 273-1 농협 석촌지점 건너편,교통단속,3,200,,30,201912,02-2147-4657,37.5006,127.10559,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801663,서울특별시 송파구청,,서울특별시 송파구 석촌동 296 엄마손백화점 주변,교통단속,3,200,,30,201501,02-2147-4657,37.50142,127.10853,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801664,서울특별시 송파구청,,서울특별시 송파구 석촌동 256 금강빌딩 주변,교통단속,3,200,,30,201901,02-2147-4657,37.50015,127.10417,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801665,서울특별시 송파구청,,서울특별시 송파구 석촌동 274 헬리오시티근린공원 주변,교통단속,1,200,,30,201901,02-2147-4657,37.49976,127.10539,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801666,서울특별시 송파구청,,서울특별시 송파구 석촌동 297-28 송파동부센트레빌A 주변,교통단속,1,200,,30,202311,02-2147-4657,37.50094,127.10971,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801667,서울특별시 송파구청,,서울특별시 송파구 석촌동 267,교통단속,1,200,,30,202506,02-2147-4657,37.50257,127.10403,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801668,서울특별시 송파구청,서울특별시 송파구 송파대로 463,서울특별시 송파구 석촌동 184-3,교통단속,3,200,,30,202506,02-2147-4657,37.51398,127.09931,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801669,서울특별시 송파구청,서울특별시 송파구 송파대로 413,서울특별시 송파구 석촌동 290-1,교통단속,3,200,,30,202506,02-2147-4657,37.50384,127.10816,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801670,서울특별시 송파구청,서울특별시 송파구 송파대로 379,서울특별시 송파구 석촌동 296-11,교통단속,3,200,,30,201701,02-2147-4657,37.50134,127.11047,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801671,서울특별시 송파구청,,서울특별시 송파구 삼전동 180-3 배명사거리 주변,교통단속,1,200,,30,201701,02-2147-4657,37.50234,127.0966,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801672,서울특별시 송파구청,,서울특별시 송파구 삼전동 3-4 근화빌딩,교통단속,1,200,,30,201501,02-2147-4657,37.50637,127.08989,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801673,서울특별시 송파구청,,서울특별시 송파구 삼전동 28-10 에스엔씨빌딩 주변,교통단속,3,200,,30,202406,02-2147-4657,37.50383,127.08934,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801674,서울특별시 송파구청,,서울특별시 송파구 삼전동 1-1 신원빌딩 주변,교통단속,3,200,,30,202411,02-2147-4657,37.50728,127.09174,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801675,서울특별시 송파구청,,서울특별시 송파구 삼전동 181-6 해광빌딩 주,교통단속,3,200,,30,202212,02-2147-4657,37.50069,127.09672,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801676,서울특별시 송파구청,,서울특별시 송파구 삼전동 53-11 월드빌라 주변,교통단속,3,300,,30,201601,02-2147-4657,37.49978,127.08924,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801677,서울특별시 송파구청,,서울특별시 송파구 삼전동 69-11(뚝방길자동차공업사 앞),교통단속,3,200,,30,202212,02-2147-4657,37.499,127.09153,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801678,서울특별시 송파구청,,서울특별시 송파구 삼전동 130-14(세준빌딩(군산오징어) 앞),교통단속,3,200,,30,202311,02-2147-4657,37.50657,127.09728,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801679,서울특별시 송파구청,,서울특별시 송파구 삼전동 57-15,교통단속,1,200,,30,202411,02-2147-4657,37.50124,127.09165,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801680,서울특별시 송파구청,서울특별시 송파구 백제고분로 240,서울특별시 송파구 삼전동 62-1,교통단속,4,200,,30,202406,02-2147-4657,37.50287,127.09311,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801681,서울특별시 송파구청,서울특별시 송파구 송파대로 234,서울특별시 송파구 가락본동 100,교통단속,3,200,,30,201912,02-2147-4657,37.49373,127.12132,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801682,서울특별시 송파구청,,서울특별시 송파구 가락본동 16-18 성원빌딩 주변,교통단속,3,200,,30,201912,02-2147-4657,37.50029,127.1249,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801683,서울특별시 송파구청,,서울특별시 송파구 가락본동 50-7 대신자동차공업사 주변,교통단속,3,200,,30,201912,02-2147-4657,37.49917,127.12247,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801684,서울특별시 송파구청,,서울특별시 송파구 가락본동 70 유일빌딩사거리 주변,교통단속,4,200,,30,201501,02-2147-4657,37.49741,127.11939,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801685,서울특별시 송파구청,,서울특별시 송파구 가락본동 49-5 삼주빌딩 주변,교통단속,3,200,,30,201601,02-2147-4657,37.49741,127.1213,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801686,서울특별시 송파구청,,서울특별시 송파구 가락본동 112-2 쌍둥이빌딩 주변,교통단속,3,200,,30,201701,02-2147-4657,37.49438,127.12243,2026-05-01,,2026-05-22 22:28:41,2026-05-21 10:52:46
3230000,202632300000801687,서울특별시 송파구청,,서울특별시 송파구 가락본동 98-7 거북이빌딩사거리 주변,교통단속,1,200,,30,201801,02-2147-4657,37.49416,127.11964,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801688,서울특별시 송파구청,,서울특별시 송파구 가락동 81-6 가락본동우체국사거리 주변,교통단속,1,200,,30,202205,02-2147-4657,37.49576,127.12079,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801689,서울특별시 송파구청,서울특별시 송파구 신가초교 정문주변,서울특별시 송파구 가락본동 43-1,교통단속,1,200,,30,202406,02-2147-4657,37.4991,127.12002,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801690,서울특별시 송파구청,서울특별시 송파구 송파대로26길 22,서울특별시 송파구 가락본동 106,교통단속,2,200,,30,202506,02-2147-4657,37.49149,127.12329,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801691,서울특별시 송파구청,서울특별시 송파구 송파대로 280-2,서울특별시 송파구 가락동 96-15,교통단속,3,200,,30,202509,02-2147-4657,37.4944,127.11723,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801692,서울특별시 송파구청,서울특별시 송파구 중대로9길 35,서울특별시 송파구 가락동 88-2,교통단속,3,200,,30,201901,02-2147-4657,37.49632,127.11839,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801693,서울특별시 송파구청,,서울특별시 송파구 가락동 479 헬리오시티상가 주변,교통단속,3,200,,30,202301,02-2147-4657,37.50014,127.11118,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801694,서울특별시 송파구청,,서울특별시 송파구 가락동 605,교통단속,3,300,,30,202405,02-2147-4657,37.49169,127.10764,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801695,서울특별시 송파구청,서울특별시 송파구 양재대로 932,서울특별시 송파구 가락1동 600,교통단속,5,200,,30,202506,02-2147-4657,37.49558,127.10884,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801696,서울특별시 송파구청,서울특별시 송파구 양재대로 932,서울특별시 송파구 가락동 600,교통단속,3,200,,30,202006,02-2147-4657,37.49434,127.11679,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801697,서울특별시 송파구청,,서울특별시 송파구 가락2동 167-3 개롱역3번출구 주변,교통단속,3,200,,30,202212,02-2147-4657,37.49756,127.13563,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801698,서울특별시 송파구청,,서울특별시 송파구 가락2동 189-26 가락프라자상가주차장 주변,교통단속,3,300,,30,201801,02-2147-4657,37.49325,127.13404,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801699,서울특별시 송파구청,,서울특별시 송파구 가락2동 137-4 한흥빌딩 주변,교통단속,3,200,,30,202406,02-2147-4657,37.49253,127.12801,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801700,서울특별시 송파구청,,서울특별시 송파구 가락2동 164-21 송파중교사거리 주변,교통단속,3,200,,30,202205,02-2147-4657,37.49641,127.1315,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801701,서울특별시 송파구청,서울특별시 송파구 가주초교 사거리 주변,서울특별시 송파구 가락2동 162,교통단속,5,200,,30,202506,02-2147-4657,37.49719,127.12917,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801702,서울특별시 송파구청,서울특별시 송파구 중대로 202,서울특별시 송파구 가락동 156-6,교통단속,3,200,,30,201601,02-2147-4657,37.49986,127.12644,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801703,서울특별시 송파구청,,서울특별시 송파구 문정1동 9-1 레미안빌딩 주변,교통단속,3,200,,30,202406,02-2147-4657,37.49063,127.12742,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801704,서울특별시 송파구청,서울특별시 송파구 문정로 83,서울특별시 송파구 문정1동 1,교통단속,3,200,,30,201912,02-2147-4657,37.49011,127.12854,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801705,서울특별시 송파구청,,서울특별시 송파구 문정2동 150-5 훼밀리근린공원 주변,교통단속,3,200,,30,201601,02-2147-4657,37.49093,127.11343,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801706,서울특별시 송파구청,,서울특별시 송파구 문정2동 150-26 가락시장롯데마트 주변,교통단속,3,200,,30,202509,02-2147-4657,37.49188,127.11651,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801707,서울특별시 송파구청,서울특별시 송파구 중대로 20,서울특별시 송파구 문정동 150-17,교통단속,3,200,,30,201601,02-2147-4657,37.4904,127.11167,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801708,서울특별시 송파구청,,서울특별시 송파구 문정2동 626 가든파이브사거리 주변,교통단속,3,200,,30,201701,02-2147-4657,37.47856,127.12335,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801709,서울특별시 송파구청,,서울특별시 송파구 문정2동 618 법조타운사거리 주변,교통단속,3,200,,30,201601,02-2147-4657,37.48155,127.1218,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801710,서울특별시 송파구청,,서울특별시 송파구 문정2동 624 파크하비오푸르지오A 주변,교통단속,1,200,,30,202406,02-2147-4657,37.48043,127.12259,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801711,서울특별시 송파구청,,서울특별시 송파구 문정2동 492-3 힐스테이트에코송파사거리 주변,교통단속,5,200,,30,202006,02-2147-4657,37.48523,127.11553,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801712,서울특별시 송파구청,서울특별시 송파구 법원로 114,서울특별시 송파구 문정동 217-2,교통단속,3,200,,30,202212,02-2147-4657,37.48602,127.11937,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801713,서울특별시 송파구청,,서울특별시 송파구 문정2동 315-6 르피에드 오피스텔주변,교통단속,4,200,,30,202307,02-2147-4657,37.48306,127.12291,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801714,서울특별시 송파구청,서울특별시 송파구 충민로 66,서울특별시 송파구 문정2동 634,교통단속,3,200,,30,202405,02-2147-4657,37.47779,127.12627,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801715,서울특별시 송파구청,,서울특별시 송파구 문정2동 150-3,교통단속,3,200,,30,201601,02-2147-4657,37.4899,127.11749,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:46
3230000,202632300000801716,서울특별시 송파구청,,서울특별시 송파구 장지동 841-4 대진프라자앞삼거리 주변,교통단속,3,200,,30,202006,02-2147-4657,37.47717,127.12766,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801717,서울특별시 송파구청,서울특별시 송파구 충민로 120,서울특별시 송파구 장지동 846,교통단속,3,200,,30,202307,02-2147-4657,37.48186,127.13071,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801718,서울특별시 송파구청,,서울특별시 송파구 장지 지하차도,교통단속,1,200,,30,202509,02-2147-4657,37.48619,127.13383,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801719,서울특별시 송파구청,서울특별시 송파구 송이로239,서울특별시 송파구 문정동 116-5,교통단속,5,200,,30,201801,02-2147-4657,37.4881,127.13153,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801720,서울특별시 송파구청,,서울특별시 송파구 장지동 420 위례아이온스퀘어 주변,교통단속,3,200,,30,201801,02-2147-4657,37.48153,127.14188,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801721,서울특별시 송파구청,,서울특별시 송파구 장지동 393 새솔어린이집사거리 주변,교통단속,4,200,,30,201801,02-2147-4657,37.47826,127.14169,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801722,서울특별시 송파구청,,서울특별시 송파구 장지동 393 지하차도삼거리 주변,교통단속,4,200,,30,201801,02-2147-4657,37.47334,127.14075,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801723,서울특별시 송파구청,,서울특별시 송파구 장지동 393 위례광장로 2길 주변,교통단속,3,200,,30,201801,02-2147-4657,37.47536,127.14214,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801724,서울특별시 송파구청,,서울특별시 송파구 장지동 393 위례별초등학교 사거리 주변,교통단속,1,200,,30,202307,02-2147-4657,37.47837,127.14414,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801725,서울특별시 송파구청,,서울특별시 송파구 거여동 산 33-11,교통단속,1,200,,30,202307,02-2147-4657,37.48539,127.13654,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801726,서울특별시 송파구청,,서울특별시 송파구 거여동 378-3,교통단속,1,200,,30,202307,02-2147-4657,37.48843,127.14222,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801727,서울특별시 송파구청,,서울특별시 송파구 거여동 406,교통단속,1,200,,30,202307,02-2147-4657,37.4851,127.1413,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801728,서울특별시 송파구청,,서울특별시 송파구 거여동 산 37-2,교통단속,1,200,,30,202307,02-2147-4657,37.48654,127.14269,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801729,서울특별시 송파구청,,서울특별시 송파구 거여동 459-1,교통단속,1,200,,30,202307,02-2147-4657,37.48412,127.14876,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801730,서울특별시 송파구청,,서울특별시 송파구 거여동 274,교통단속,1,200,,30,202307,02-2147-4657,37.48645,127.15186,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801731,서울특별시 송파구청,,서울특별시 송파구 거여동 산 72-5,교통단속,1,200,,30,202307,02-2147-4657,37.48852,127.15564,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801732,서울특별시 송파구청,,서울특별시 송파구 거여동 586-1,교통단속,1,200,,30,202307,02-2147-4657,37.49109,127.15593,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801733,서울특별시 송파구청,,서울특별시 송파구 거여동 268-2,교통단속,1,200,,30,202212,02-2147-4657,37.48912,127.15205,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801734,서울특별시 송파구청,서울특별시 송파구 위례순환로 478,서울특별시 송파구 장지동 904-2,교통단속,3,200,,30,202212,02-2147-4657,37.47742,127.1343,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801735,서울특별시 송파구청,서울특별시 송파구 위례순환로 490,서울특별시 송파구 장지동 904-6,교통단속,3,200,,30,202301,02-2147-4657,37.47525,127.13247,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801736,서울특별시 송파구청,서울특별시 송파구 위례광장로 290,서울특별시 송파구 장지동 896,교통단속,3,300,,30,202405,02-2147-4657,37.47528,127.14347,2026-05-01,,2026-05-22 22:28:42,2026-05-21 10:52:47
3230000,202632300000801737,서울특별시 송파구청,서울특별시 송파구 위례송파로 89,서울특별시 송파구 거여동 605-4,교통단속,4,200,,30,202409,02-2147-4657,37.48519,127.14277,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801738,서울특별시 송파구청,,서울특별시 송파구 위례동 626-10,교통단속,1,200,,30,202409,02-2147-4657,37.48966,127.14946,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801739,서울특별시 송파구청,,서울특별시 송파구 위례동 628,교통단속,5,200,,30,201401,02-2147-4657,37.48967,127.1512,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801740,서울특별시 송파구청,,서울특별시 송파구 잠실본동 294-32 송파등기소(선수촌삼거리 주변),교통단속,3,200,,30,201801,02-2147-4657,37.50617,127.08106,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801741,서울특별시 송파구청,,서울특별시 송파구 잠실본동 196 올림피아빌딩 주변,교통단속,3,200,,30,202212,02-2147-4657,37.51023,127.07886,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801742,서울특별시 송파구청,,서울특별시 송파구 잠실본동 336-9 강동LPG충전소 주변,교통단속,3,300,,30,201401,02-2147-4657,37.50331,127.0869,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801743,서울특별시 송파구청,,서울특별시 송파구 잠실본동 335-2 SC제일은행(고광빌딩),교통단속,3,200,,30,201912,02-2147-4657,37.50488,127.0857,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801744,서울특별시 송파구청,,서울특별시 송파구 잠실본동 184-5 잠실새내역4번출구 주변,교통단속,3,200,,30,201601,02-2147-4657,37.51145,127.08475,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801745,서울특별시 송파구청,,서울특별시 송파구 잠실동 234-18 명성빌딩 주변,교통단속,1,200,,30,202311,02-2147-4657,37.50537,127.08499,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801746,서울특별시 송파구청,,서울특별시 송파구 잠실본동 230,교통단속,1,200,,30,201601,02-2147-4657,37.50662,127.08329,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801747,서울특별시 송파구청,,서울특별시 송파구 잠실2동 19-9 파인애플상가 주변,교통단속,3,200,,30,201912,02-2147-4657,37.51258,127.08519,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801748,서울특별시 송파구청,,서울특별시 송파구 잠실2동 18-1 잠실엘스-리센츠A 삼거리 주변,교통단속,4,200,,30,202306,02-2147-4657,37.51629,127.08447,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801749,서울특별시 송파구청,서울특별시 송파구 올림픽로 135,서울특별시 송파구 잠실2동,교통단속,1,200,,30,202306,02-2147-4657,37.51717,127.0906,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801750,서울특별시 송파구청,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실2동 10,교통단속,3,200,,30,202306,02-2147-4657,37.51517,127.07728,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801751,서울특별시 송파구청,서울특별시 송파구 올림픽로 99,서울특별시 송파구 잠실2동 19,교통단속,3,200,,30,201912,02-2147-4657,37.51527,127.07777,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801752,서울특별시 송파구청,,서울특별시 송파구 잠실3동 40-1 롯데마트주차장입구 주변,교통단속,3,200,,30,202509,02-2147-4657,37.51193,127.09533,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801753,서울특별시 송파구청,서울특별시 송파구 석촌호수로 61,서울특별시 송파구 잠실동 35-2,교통단속,3,200,,30,202006,02-2147-4657,37.51036,127.08614,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
3230000,202632300000801754,서울특별시 송파구청,,서울특별시 송파구 잠실3동 40-1 롯데호텔 주변,교통단속,3,200,,30,201701,02-2147-4657,37.51218,127.10065,2026-05-01,,2026-05-22 22:28:43,2026-05-21 10:52:47
